seat_name,party,name,vote,center,division_id,total_center,time,source
Naogaon-1,JaPa,Md. Altaf Hossain,,53.0,5.0,165.0,2026-02-12 17:39:54.449789+00:00,dt
Naogaon-1,Islami Andolan Bangladesh,Sohrab Hossain,,53.0,5.0,165.0,2026-02-12 17:39:54.449789+00:00,dt
Naogaon-2,BNP,Md. Zahidul Islam Dhalu,36971.0,30.0,5.0,124.0,2026-02-12 17:39:54.449789+00:00,dt
Naogaon-2,Jamaat,Abu Sadat Md. Sayem,24885.0,30.0,5.0,124.0,2026-02-12 17:39:54.449789+00:00,dt
Naogaon-2,JaPa,Md. Anwar Hossain,,30.0,5.0,124.0,2026-02-12 17:39:54.449789+00:00,dt
Naogaon-2,Islami Andolan Bangladesh,Md. Abdur Rahman,,30.0,5.0,124.0,2026-02-12 17:39:54.449789+00:00,dt
Naogaon-2,CPB,Shafiqul Islam,,30.0,5.0,124.0,2026-02-12 17:39:54.449789+00:00,dt
Naogaon-3,BNP,Sheikh Md. Rezaul Islam,25541.0,27.0,5.0,141.0,2026-02-12 17:39:54.449789+00:00,dt
Naogaon-3,Jamaat,Md. Khabirul Islam,23664.0,27.0,5.0,141.0,2026-02-12 17:39:54.449789+00:00,dt
Naogaon-3,Islami Andolan Bangladesh,Md. Rafiqul Islam,,27.0,5.0,141.0,2026-02-12 17:39:54.449789+00:00,dt
Naogaon-4,Jamaat,Md. Mujibur Rahman,115946.0,102.0,5.0,117.0,2026-02-12 17:39:54.449789+00:00,dt
Naogaon-4,BNP,Md. Sharif Uddin,107553.0,102.0,5.0,117.0,2026-02-12 17:39:54.449789+00:00,dt
Naogaon-4,AB Party,Md. Abdur Rahman,,102.0,5.0,117.0,2026-02-12 17:39:54.449789+00:00,dt
Naogaon-5,BNP,Md. Mizanur Rahman Minu,15144.0,14.0,5.0,113.0,2026-02-12 17:39:54.449789+00:00,dt
Naogaon-5,Jamaat,Mohammad Jahangir,11013.0,14.0,5.0,113.0,2026-02-12 17:39:54.449789+00:00,dt
Naogaon-5,AB Party,Md. Saeed Noman,,14.0,5.0,113.0,2026-02-12 17:39:54.449789+00:00,dt
Naogaon-6,BNP,Mohammad Shafiqul Haque Milon,23015.0,19.0,5.0,114.0,2026-02-12 17:39:54.449789+00:00,dt
Naogaon-6,Jamaat,Md. Abul Kalam Azad,14510.0,19.0,5.0,114.0,2026-02-12 17:39:54.449789+00:00,dt
Naogaon-6,JaPa,Md. Afzal Hossain,,19.0,5.0,114.0,2026-02-12 17:39:54.449789+00:00,dt
Naogaon-6,Islami Andolan Bangladesh,Md. Fazlur Rahman,,19.0,5.0,114.0,2026-02-12 17:39:54.449789+00:00,dt
Rajshahi-1,Jamaat,Md. Abdul Bari Sardar,43295.0,40.0,5.0,158.0,2026-02-12 17:39:54.449789+00:00,dt
Rajshahi-1,BNP,D. M. D. Ziaur Rahman,40655.0,40.0,5.0,158.0,2026-02-12 17:39:54.449789+00:00,dt
Rajshahi-1,Islami Andolan Bangladesh,Md. Tajul Islam Khan,,40.0,5.0,158.0,2026-02-12 17:39:54.449789+00:00,dt
Rajshahi-1,JaPa,Md. Fazlul Haque,,40.0,5.0,158.0,2026-02-12 17:39:54.449789+00:00,dt
Rajshahi-2,BNP,Professor Nazrul Islam,14869.0,13.0,5.0,112.0,2026-02-12 17:39:54.449789+00:00,dt
Rajshahi-2,Jamaat,Manjur Rahman,5372.0,13.0,5.0,112.0,2026-02-12 17:39:54.449789+00:00,dt
Rajshahi-2,Islami Andolan Bangladesh,Md. Ruhul Amin,,13.0,5.0,112.0,2026-02-12 17:39:54.449789+00:00,dt
Rajshahi-3,BNP,Md. Abu Sayeed Chand,49227.0,42.0,5.0,128.0,2026-02-12 17:39:54.449789+00:00,dt
Rajshahi-3,Jamaat,Md. Nazmul Haque,33012.0,42.0,5.0,128.0,2026-02-12 17:39:54.449789+00:00,dt
Rajshahi-3,Islami Andolan Bangladesh,Md. Abdus Salam Suruj,,42.0,5.0,128.0,2026-02-12 17:39:54.449789+00:00,dt
Rajshahi-3,JaPa,Md. Iqbal Hossain,,42.0,5.0,128.0,2026-02-12 17:39:54.449789+00:00,dt
Rajshahi-4,BNP,Farzana Sharmin,52379.0,63.0,5.0,122.0,2026-02-12 17:39:54.449789+00:00,dt
Rajshahi-4,Jamaat,Md. Abul Kalam Azad,46310.0,63.0,5.0,122.0,2026-02-12 17:39:54.449789+00:00,dt
Rajshahi-4,Islami Andolan Bangladesh,Md. Abdullahil Baki,,63.0,5.0,122.0,2026-02-12 17:39:54.449789+00:00,dt
Rajshahi-4,JaPa,Md. Sahed Ali Jinnah,,63.0,5.0,122.0,2026-02-12 17:39:54.449789+00:00,dt
Rajshahi-4,Ganosamhati Andolon (Saki),Md. Sentu Ali,,63.0,5.0,122.0,2026-02-12 17:39:54.449789+00:00,dt
Rajshahi-5,BNP,M. Ruhul Quddus Talukder Dulu,41653.0,45.0,5.0,132.0,2026-02-12 17:39:54.449789+00:00,dt
Rajshahi-5,Jamaat,Md. Yunus Ali,38147.0,45.0,5.0,132.0,2026-02-12 17:39:54.449789+00:00,dt
Rajshahi-5,Ganosamhati Andolon (Saki),Tahamida Islam Tania,,45.0,5.0,132.0,2026-02-12 17:39:54.449789+00:00,dt
Rajshahi-5,JaPa,Md. Rakib Uddin (Komol),,45.0,5.0,132.0,2026-02-12 17:39:54.449789+00:00,dt
Rajshahi-5,Islami Andolan Bangladesh,Mohammad Ali Siddiqui,,45.0,5.0,132.0,2026-02-12 17:39:54.449789+00:00,dt
Rajshahi-6,BNP,Md. Anwarul Islam,40136.0,44.0,5.0,118.0,2026-02-12 17:39:54.449789+00:00,dt
Rajshahi-6,NCP,S. M. Zargis Qadir,,44.0,5.0,118.0,2026-02-12 17:39:54.449789+00:00,dt
Rajshahi-6,JaPa,Md. Ashiq Iqbal,,44.0,5.0,118.0,2026-02-12 17:39:54.449789+00:00,dt
Rajshahi-6,Islami Andolan Bangladesh,Md. Khalilur Rahman,,44.0,5.0,118.0,2026-02-12 17:39:54.449789+00:00,dt
Natore-1,BNP,Md. Abdul Aziz,67284.0,58.0,5.0,125.0,2026-02-12 17:39:54.449789+00:00,dt
Natore-1,Jamaat,Md. Abdul Hakim,45051.0,58.0,5.0,125.0,2026-02-12 17:39:54.449789+00:00,dt
Natore-1,JaPa,M. Yusuf Ahmed,,58.0,5.0,125.0,2026-02-12 17:39:54.449789+00:00,dt
Natore-1,Islami Andolan Bangladesh,Md. Emdadullah,,58.0,5.0,125.0,2026-02-12 17:39:54.449789+00:00,dt
Natore-1,AB Party,Md. Moksedul Momin,,58.0,5.0,125.0,2026-02-12 17:39:54.449789+00:00,dt
Natore-2,JaPa,Md. Jahurul Islam,,,5.0,156.0,2026-02-12 17:39:54.449789+00:00,dt
Natore-2,Jamaat,Md. Shahinur Alam,,,5.0,156.0,2026-02-12 17:39:54.449789+00:00,dt
Natore-2,BNP,Md. Selim Reza,,,5.0,156.0,2026-02-12 17:39:54.449789+00:00,dt
Natore-3,BNP,Iqbal Hasan Mahmud,2618.0,2.0,5.0,118.0,2026-02-12 17:39:54.449789+00:00,dt
Natore-3,Jamaat,Muhammad Zahidul Islam,1269.0,2.0,5.0,118.0,2026-02-12 17:39:54.449789+00:00,dt
Natore-3,CPB,Md. Anwar Hossain,,2.0,5.0,118.0,2026-02-12 17:39:54.449789+00:00,dt
Natore-3,Islami Andolan Bangladesh,Md. Mohibullah,,2.0,5.0,118.0,2026-02-12 17:39:54.449789+00:00,dt
Natore-4,Bangladesh Khelafat Majlish,Md. Abdur Rauf Sarkar,,,5.0,167.0,2026-02-12 17:39:54.449789+00:00,dt
Natore-4,BNP,Md. Ainul Haque,,,5.0,167.0,2026-02-12 17:39:54.449789+00:00,dt
Natore-4,JaPa,Md. Fazlul Haque,,,5.0,167.0,2026-02-12 17:39:54.449789+00:00,dt
Sirajganj-1,Islami Andolan Bangladesh,Abdur Rahman,,,5.0,173.0,2026-02-12 17:39:54.449789+00:00,dt
Sirajganj-1,BNP,M. Akbar Ali,,,5.0,173.0,2026-02-12 17:39:54.449789+00:00,dt
Sirajganj-1,CPB,Md. Abdul Hakim,,,5.0,173.0,2026-02-12 17:39:54.449789+00:00,dt
Sirajganj-1,Jamaat,Md. Rafiqul Islam Khan,,,5.0,173.0,2026-02-12 17:39:54.449789+00:00,dt
Sirajganj-1,JaPa,Md. Hilton Pramanik,,,5.0,173.0,2026-02-12 17:39:54.449789+00:00,dt
Sirajganj-2,Islami Andolan Bangladesh,Nurun Nabi,,,5.0,145.0,2026-02-12 17:39:54.449789+00:00,dt
Sirajganj-2,JaPa,Md. Akbar Hossain,,,5.0,145.0,2026-02-12 17:39:54.449789+00:00,dt
Sirajganj-2,BNP,Md. Amirul Islam Khan,,,5.0,145.0,2026-02-12 17:39:54.449789+00:00,dt
Sirajganj-2,Jamaat,Md. Ali Alam,,,5.0,145.0,2026-02-12 17:39:54.449789+00:00,dt
Sirajganj-2,CPB,Md. Matiar Rahman,,,5.0,145.0,2026-02-12 17:39:54.449789+00:00,dt
Sirajganj-3,AB Party,Abu Jafar Md. Anwarus Sadat,,,5.0,153.0,2026-02-12 17:39:54.449789+00:00,dt
Sirajganj-3,BNP,M. A. Muhit,,,5.0,153.0,2026-02-12 17:39:54.449789+00:00,dt
Sirajganj-3,NCP,S. M. Saif Mostafiz,,,5.0,153.0,2026-02-12 17:39:54.449789+00:00,dt
Sirajganj-3,Islami Andolan Bangladesh,Misbah Uddin,,,5.0,153.0,2026-02-12 17:39:54.449789+00:00,dt
Sirajganj-3,JaPa,Md. Moktar Hossain,,,5.0,153.0,2026-02-12 17:39:54.449789+00:00,dt
Sirajganj-4,Islami Andolan Bangladesh,Md. Abdul Gani,,,5.0,137.0,2026-02-12 17:39:54.449789+00:00,dt
Sirajganj-4,BNP,Md. Shamsur Rahman,,,5.0,137.0,2026-02-12 17:39:54.449789+00:00,dt
Sirajganj-4,Jamaat,Mohammad Najibur Rahman,,,5.0,137.0,2026-02-12 17:39:54.449789+00:00,dt
Sirajganj-5,BNP,A. K. M. Selim Reza Habib,,,5.0,124.0,2026-02-12 17:39:54.449789+00:00,dt
Sirajganj-5,Islami Andolan Bangladesh,Md. Afzal Hossain Khan Kashemi,,,5.0,124.0,2026-02-12 17:39:54.449789+00:00,dt
Sirajganj-5,JaPa,Md. Mehedi Hasan Rubel,,,5.0,124.0,2026-02-12 17:39:54.449789+00:00,dt
Sirajganj-5,Jamaat,Md. Hesab Uddin,,,5.0,124.0,2026-02-12 17:39:54.449789+00:00,dt
Sirajganj-5,Gano Forum,Sheikh Nasir Uddin,,,5.0,124.0,2026-02-12 17:39:54.449789+00:00,dt
Sirajganj-6,JaPa,Mir Nadim Mohammad Dablu,,,5.0,160.0,2026-02-12 17:39:54.449789+00:00,dt
Sirajganj-6,Jamaat,Mohammad Ali Asgar,,,5.0,160.0,2026-02-12 17:39:54.449789+00:00,dt
Sirajganj-6,Islami Andolan Bangladesh,Md. Abdul Khalek,,,5.0,160.0,2026-02-12 17:39:54.449789+00:00,dt
Sirajganj-6,BNP,Md. Hasan Zafir Tuhin,,,5.0,160.0,2026-02-12 17:39:54.449789+00:00,dt
Sirajganj-6,Gano Forum,Sardar Asha Parvez,,,5.0,160.0,2026-02-12 17:39:54.449789+00:00,dt
Pabna-1,Islami Andolan Bangladesh,Md. Anwar Shah,,,5.0,125.0,2026-02-12 17:39:54.449789+00:00,dt
Pabna-1,Jamaat,Md. Abu Taleb Mondol,,,5.0,125.0,2026-02-12 17:39:54.449789+00:00,dt
Pabna-1,JaPa,Md. Saiful Azad Mallik,,,5.0,125.0,2026-02-12 17:39:54.449789+00:00,dt
Pabna-1,CPB,Md. Sohag Hossain,,,5.0,125.0,2026-02-12 17:39:54.449789+00:00,dt
Pabna-1,BNP,Md. Habibur Rahman (Habib),,,5.0,125.0,2026-02-12 17:39:54.449789+00:00,dt
Pabna-2,Jamaat,Md. Iqbal Hossain,8897.0,44.0,5.0,108.0,2026-02-12 17:39:54.449789+00:00,dt
Pabna-2,BNP,Md. Shamsur Rahman Shimul Biswas,1039.0,44.0,5.0,108.0,2026-02-12 17:39:54.449789+00:00,dt
Pabna-2,AB Party,Md. Abdul Majid Mollah,,44.0,5.0,108.0,2026-02-12 17:39:54.449789+00:00,dt
Pabna-2,Islami Andolan Bangladesh,Md. Nazmul Hossain,,44.0,5.0,108.0,2026-02-12 17:39:54.449789+00:00,dt
Pabna-3,BNP,Masud Arun,,,5.0,176.0,2026-02-12 17:39:54.449789+00:00,dt
Pabna-3,JaPa,Md. Abdul Hamid,,,5.0,176.0,2026-02-12 17:39:54.449789+00:00,dt
Pabna-3,Jamaat,Md. Tajuddin Khan,,,5.0,176.0,2026-02-12 17:39:54.449789+00:00,dt
Pabna-3,CPB,Md. Mizanur Rahman,,,5.0,176.0,2026-02-12 17:39:54.449789+00:00,dt
Pabna-4,JaPa,Md. Abdul Baki,,,5.0,129.0,2026-02-12 17:39:54.449789+00:00,dt
Pabna-4,BNP,Md. Amjad Hossain,,,5.0,129.0,2026-02-12 17:39:54.449789+00:00,dt
Pabna-4,Jamaat,Md. Nazmul Huda,,,5.0,129.0,2026-02-12 17:39:54.449789+00:00,dt
Pabna-5,BNP,Reza Ahmed,10971.0,10.0,5.0,163.0,2026-02-12 17:39:54.449789+00:00,dt
Pabna-5,Jamaat,Md. Belal Uddin,5923.0,10.0,5.0,163.0,2026-02-12 17:39:54.449789+00:00,dt
Pabna-5,Islami Andolan Bangladesh,Md. Aminul Islam,,10.0,5.0,163.0,2026-02-12 17:39:54.449789+00:00,dt
Pabna-5,JaPa,Md. Nuruzzaman,,10.0,5.0,163.0,2026-02-12 17:39:54.449789+00:00,dt
Pabna-5,JaPa,Md. Shahriar Jamil,,10.0,5.0,163.0,2026-02-12 17:39:54.449789+00:00,dt
Nilphamari-2,BNP,Mohammad Nawshad Zamir,91799.0,82.0,6.0,135.0,2026-02-12 17:39:54.449789+00:00,dt
Nilphamari-2,NCP,Md. Sarjis Alam,89878.0,82.0,6.0,135.0,2026-02-12 17:39:54.449789+00:00,dt
Nilphamari-3,BNP,Farhad Hossain Azad,101808.0,79.0,6.0,105.0,2026-02-12 17:39:54.449789+00:00,dt
Nilphamari-3,Jamaat,Md. Safiul Alam,75247.0,79.0,6.0,105.0,2026-02-12 17:39:54.449789+00:00,dt
Nilphamari-3,CPB,Md. Ashraful Alam,,79.0,6.0,105.0,2026-02-12 17:39:54.449789+00:00,dt
Nilphamari-3,Islami Andolan Bangladesh,Md. Kamrul Hasan Prodhan,,79.0,6.0,105.0,2026-02-12 17:39:54.449789+00:00,dt
Nilphamari-3,JaPa,Md. Lutfar Rahman Ripon,,79.0,6.0,105.0,2026-02-12 17:39:54.449789+00:00,dt
Nilphamari-4,BNP,Mirza Fakhrul Islam Alamgir,232635.0,182.0,6.0,169.0,2026-02-12 17:39:54.449789+00:00,dt
Nilphamari-4,Jamaat,Delwar Hossain,136412.0,182.0,6.0,169.0,2026-02-12 17:39:54.449789+00:00,dt
Nilphamari-4,Islami Andolan Bangladesh,Md. Khademul Islam,27.0,182.0,6.0,169.0,2026-02-12 17:39:54.449789+00:00,dt
Lalmonirhat-1,Jamaat,Md. Abdul Hakim,90489.0,81.0,6.0,132.0,2026-02-12 17:39:54.449789+00:00,dt
Lalmonirhat-1,BNP,Md. Abdus Salam,88782.0,81.0,6.0,132.0,2026-02-12 17:39:54.449789+00:00,dt
Lalmonirhat-1,JaPa,Nurun Nahar Begum,,81.0,6.0,132.0,2026-02-12 17:39:54.449789+00:00,dt
Lalmonirhat-1,AB Party,Md. Nahid-Rana,,81.0,6.0,132.0,2026-02-12 17:39:54.449789+00:00,dt
Lalmonirhat-1,Islami Andolan Bangladesh,Md. Rezaul Karim,,81.0,6.0,132.0,2026-02-12 17:39:54.449789+00:00,dt
Lalmonirhat-1,CPB,Sahabuddin Ahmed,,81.0,6.0,132.0,2026-02-12 17:39:54.449789+00:00,dt
Lalmonirhat-2,BNP,Md. Zahidur Rahman,57597.0,56.0,6.0,144.0,2026-02-12 17:39:54.449789+00:00,dt
Lalmonirhat-2,Jamaat,Md. Mizanur Rahman,46399.0,56.0,6.0,144.0,2026-02-12 17:39:54.449789+00:00,dt
Lalmonirhat-2,CPB,Prabhat Samir Shahjahan Alam,,56.0,6.0,144.0,2026-02-12 17:39:54.449789+00:00,dt
Lalmonirhat-2,Islami Andolan Bangladesh,Md. Al Amin,,56.0,6.0,144.0,2026-02-12 17:39:54.449789+00:00,dt
Lalmonirhat-2,JaPa,Hafiz Uddin Ahmed,,56.0,6.0,144.0,2026-02-12 17:39:54.449789+00:00,dt
Lalmonirhat-3,BNP,Md. Manjurul Islam,64529.0,49.0,6.0,89.0,2026-02-12 17:39:54.449789+00:00,dt
Lalmonirhat-3,Jamaat,Md. Matiur Rahman,46696.0,49.0,6.0,89.0,2026-02-12 17:39:54.449789+00:00,dt
Lalmonirhat-3,Islami Andolan Bangladesh,Md. Chan Mia,,49.0,6.0,89.0,2026-02-12 17:39:54.449789+00:00,dt
Lalmonirhat-3,JaPa,Md. Shahinur Islam,,49.0,6.0,89.0,2026-02-12 17:39:54.449789+00:00,dt
Rangpur-1,BNP,Md. Sadik Riyaz,140608.0,130.0,6.0,123.0,2026-02-12 17:39:54.449789+00:00,dt
Rangpur-1,Jamaat,AKM Afzalul Anam,136220.0,130.0,6.0,123.0,2026-02-12 17:39:54.449789+00:00,dt
Rangpur-1,Bangladesh Khelafat Majlish,Zobayer Sayeed,,130.0,6.0,123.0,2026-02-12 17:39:54.449789+00:00,dt
Rangpur-1,Islami Andolan Bangladesh,Md. Redwanul Karim Rabid,,130.0,6.0,123.0,2026-02-12 17:39:54.449789+00:00,dt
Rangpur-1,JaPa,Md. Zulfikar Hossain,,130.0,6.0,123.0,2026-02-12 17:39:54.449789+00:00,dt
Rangpur-2,CPB,Amrit Kumar Roy,,,6.0,136.0,2026-02-12 17:39:54.449789+00:00,dt
Rangpur-2,JaPa,Ahmed Shafi Rubel,,,6.0,136.0,2026-02-12 17:39:54.449789+00:00,dt
Rangpur-2,Islami Andolan Bangladesh,Md. Khairuzzaman,,,6.0,136.0,2026-02-12 17:39:54.449789+00:00,dt
Rangpur-2,Jamaat,Md. Mainul Alam,,,6.0,136.0,2026-02-12 17:39:54.449789+00:00,dt
Rangpur-2,BNP,Syed Jahangir Alam,,,6.0,136.0,2026-02-12 17:39:54.449789+00:00,dt
Rangpur-3,BNP,Md. Akhtaruzzaman Mia,,,6.0,175.0,2026-02-12 17:39:54.449789+00:00,dt
Rangpur-3,Islami Andolan Bangladesh,Md. Anwar Hossain,,,6.0,175.0,2026-02-12 17:39:54.449789+00:00,dt
Rangpur-3,Jamaat,Md. Aftab Uddin Molla,,,6.0,175.0,2026-02-12 17:39:54.449789+00:00,dt
Rangpur-3,JaPa,Md. Nurul Amin Shah,,,6.0,175.0,2026-02-12 17:39:54.449789+00:00,dt
Rangpur-4,BNP,AKM Kamruzzaman,,,6.0,163.0,2026-02-12 17:39:54.449789+00:00,dt
Rangpur-4,NCP,Md. Abdul Ahad,,,6.0,163.0,2026-02-12 17:39:54.449789+00:00,dt
Rangpur-4,JaPa,Md. Kazi Abdul Gafur,,,6.0,163.0,2026-02-12 17:39:54.449789+00:00,dt
Rangpur-5,BNP,Abu Zafar Md. Zahid Hossain,43230.0,40.0,6.0,150.0,2026-02-12 17:39:54.449789+00:00,dt
Rangpur-5,Jamaat,Md. Anwarul Islam,38638.0,40.0,6.0,150.0,2026-02-12 17:39:54.449789+00:00,dt
Rangpur-5,Islami Andolan Bangladesh,Md. Nur Alam Siddique,,40.0,6.0,150.0,2026-02-12 17:39:54.449789+00:00,dt
Rangpur-5,JaPa,Md. Rezaul Haque,,40.0,6.0,150.0,2026-02-12 17:39:54.449789+00:00,dt
Rangpur-6,Jamiat Ulema-e-Islam Bangladesh,Maulana Md. Manjurul Islam,,,6.0,111.0,2026-02-12 17:39:54.449789+00:00,dt
Rangpur-6,Islami Andolan Bangladesh,Md. Abdul Jalil,,,6.0,111.0,2026-02-12 17:39:54.449789+00:00,dt
Rangpur-6,Jamaat,Md. Abdus Sattar,,,6.0,111.0,2026-02-12 17:39:54.449789+00:00,dt
Rangpur-6,JaPa,Md. Taslim Uddin,,,6.0,111.0,2026-02-12 17:39:54.449789+00:00,dt
Kurigram-1,Jamaat,Al-Faruk Abdul Latif,,,6.0,229.0,2026-02-12 17:39:54.449789+00:00,dt
Kurigram-1,Khelafat Majlish,Md. Sarwarul Alam,,,6.0,229.0,2026-02-12 17:39:54.449789+00:00,dt
Kurigram-1,BNP,Shaharin Islam,,,6.0,229.0,2026-02-12 17:39:54.449789+00:00,dt
Kurigram-1,Islami Andolan Bangladesh,Hasibul Islam,,,6.0,229.0,2026-02-12 17:39:54.449789+00:00,dt
Kurigram-2,BNP,Alhaj Syed Ali,,,6.0,204.0,2026-02-12 17:39:54.449789+00:00,dt
Kurigram-2,Jamaat,Obaidullah Salafi,,,6.0,204.0,2026-02-12 17:39:54.449789+00:00,dt
Kurigram-2,Islami Andolan Bangladesh,Md. Amzad Hossain (Sarkar),,,6.0,204.0,2026-02-12 17:39:54.449789+00:00,dt
Kurigram-2,JaPa,Md. Rohan Chowdhury,,,6.0,204.0,2026-02-12 17:39:54.449789+00:00,dt
Kurigram-3,Jamaat,Abdul Muntakim,,,6.0,139.0,2026-02-12 17:39:54.449789+00:00,dt
Kurigram-3,BJP,Mirza Md. Shawkat Akbar (Rowshan),,,6.0,139.0,2026-02-12 17:39:54.449789+00:00,dt
Kurigram-3,BNP,Md. Abdul Gafur Sarkar,,,6.0,139.0,2026-02-12 17:39:54.449789+00:00,dt
Kurigram-3,Islami Andolan Bangladesh,Md. Shahidul Islam,,,6.0,139.0,2026-02-12 17:39:54.449789+00:00,dt
Kurigram-3,JaPa,Md. Siddiqul Alam,,,6.0,139.0,2026-02-12 17:39:54.449789+00:00,dt
Kurigram-4,Islami Andolan Bangladesh,Muhammad Fazlul Karim Shaharia,,,6.0,130.0,2026-02-12 17:39:54.449789+00:00,dt
Kurigram-4,Jamaat,Md. Anwarul Islam Raju,,,6.0,130.0,2026-02-12 17:39:54.449789+00:00,dt
Kurigram-4,JaPa,Md. Moshiur Rahman Ranga,,,6.0,130.0,2026-02-12 17:39:54.449789+00:00,dt
Kurigram-4,BNP,Md. Hasan Rajib Pradhan,,,6.0,130.0,2026-02-12 17:39:54.449789+00:00,dt
Gaibandha-1,BNP,Md. Rokon Uddin Babul,118350.0,155.0,6.0,114.0,2026-02-12 17:39:54.449789+00:00,dt
Gaibandha-1,CPB,Nimai Chandra Roy,,155.0,6.0,114.0,2026-02-12 17:39:54.449789+00:00,dt
Gaibandha-1,JaPa,Md. Elahan Uddin,,155.0,6.0,114.0,2026-02-12 17:39:54.449789+00:00,dt
Gaibandha-1,Jamaat,Md. Firoz Haider,,155.0,6.0,114.0,2026-02-12 17:39:54.449789+00:00,dt
Gaibandha-1,Islami Andolan Bangladesh,Md. Mahfuzur Rahman,,155.0,6.0,114.0,2026-02-12 17:39:54.449789+00:00,dt
Gaibandha-2,BNP,Asadul Habib Dulu,,,6.0,114.0,2026-02-12 17:39:54.449789+00:00,dt
Gaibandha-2,Ganosamhati Andolon (Saki),Dipak Kumar Roy,,,6.0,114.0,2026-02-12 17:39:54.449789+00:00,dt
Gaibandha-2,CPB,Madhu Sudan Roy,,,6.0,114.0,2026-02-12 17:39:54.449789+00:00,dt
Gaibandha-2,Jamaat,Md. Abu Taher,,,6.0,114.0,2026-02-12 17:39:54.449789+00:00,dt
Gaibandha-2,Islami Andolan Bangladesh,Md. Aminul Islam,,,6.0,114.0,2026-02-12 17:39:54.449789+00:00,dt
Gaibandha-2,JaPa,Md. Zahid Hasan,,,6.0,114.0,2026-02-12 17:39:54.449789+00:00,dt
Gaibandha-3,Jamaat,Md. Fazlur Rahman Saeed,1410.0,1.0,6.0,134.0,2026-02-12 17:39:54.449789+00:00,dt
Gaibandha-3,BNP,Md. Masud Rana Pradhan,854.0,1.0,6.0,134.0,2026-02-12 17:39:54.449789+00:00,dt
Gaibandha-3,JaPa,Sabekun Nahar,,1.0,6.0,134.0,2026-02-12 17:39:54.449789+00:00,dt
Gaibandha-4,BNP,Md. Abdul Bari,15316.0,11.0,6.0,139.0,2026-02-12 17:39:54.449789+00:00,dt
Gaibandha-4,Jamaat,S. M. Rashedul Alam,10445.0,11.0,6.0,139.0,2026-02-12 17:39:54.449789+00:00,dt
Gaibandha-4,AB Party,S. A. Zahid,,11.0,6.0,139.0,2026-02-12 17:39:54.449789+00:00,dt
Gaibandha-5,Islami Andolan Bangladesh,A. B. M. Mostafa Kamal Pasha,,,6.0,145.0,2026-02-12 17:39:54.449789+00:00,dt
Gaibandha-5,BNP,Kazi Rafiqul Islam,,,6.0,145.0,2026-02-12 17:39:54.449789+00:00,dt
Gaibandha-5,Gano Forum,Md. Zulfikar Ali,,,6.0,145.0,2026-02-12 17:39:54.449789+00:00,dt
Gaibandha-5,Jamaat,Md. Shahabuddin,,,6.0,145.0,2026-02-12 17:39:54.449789+00:00,dt
Jamalpur-1,Islami Andolan Bangladesh,Md. Ali Akbar,,,7.0,127.0,2026-02-12 17:39:54.449789+00:00,dt
Jamalpur-1,BNP,Md. Faridul Kabir Talukdar,,,7.0,127.0,2026-02-12 17:39:54.449789+00:00,dt
Jamalpur-1,CPB,Md. Mahbub Zaman Jewel,,,7.0,127.0,2026-02-12 17:39:54.449789+00:00,dt
Jamalpur-1,Jamaat,Mohammad Abdul Awal,,,7.0,127.0,2026-02-12 17:39:54.449789+00:00,dt
Jamalpur-2,Jamaat,Muhammad Abdus Sattar,,,7.0,92.0,2026-02-12 17:39:54.449789+00:00,dt
Jamalpur-2,BNP,Shah Md. Waresh Ali Mamun,,,7.0,92.0,2026-02-12 17:39:54.449789+00:00,dt
Jamalpur-2,CPB,Sheikh Md. Akkas Ali,,,7.0,92.0,2026-02-12 17:39:54.449789+00:00,dt
Jamalpur-2,Islami Andolan Bangladesh,Syed Yunus Ahmed,,,7.0,92.0,2026-02-12 17:39:54.449789+00:00,dt
Jamalpur-3,Jamaat,Md. Rashedul Islam Rashed,16823.0,18.0,7.0,153.0,2026-02-12 17:39:54.449789+00:00,dt
Jamalpur-3,BNP,Sansila Zebrin,8234.0,18.0,7.0,153.0,2026-02-12 17:39:54.449789+00:00,dt
Jamalpur-3,JaPa,Md. Mahmudul Haque Moni,,18.0,7.0,153.0,2026-02-12 17:39:54.449789+00:00,dt
Jamalpur-3,NCP,Md. Likhon Mia,,18.0,7.0,153.0,2026-02-12 17:39:54.449789+00:00,dt
Jamalpur-4,BNP,Mohammad Fahim Chowdhury,9657.0,14.0,7.0,89.0,2026-02-12 17:39:54.449789+00:00,dt
Jamalpur-4,Jamaat,Md. Golam Kibria,9312.0,14.0,7.0,89.0,2026-02-12 17:39:54.449789+00:00,dt
Jamalpur-4,AB Party,Md. Abdullah,,14.0,7.0,89.0,2026-02-12 17:39:54.449789+00:00,dt
Jamalpur-4,Islami Andolan Bangladesh,Md. Abdullah Al Qayes,,14.0,7.0,89.0,2026-02-12 17:39:54.449789+00:00,dt
Jamalpur-5,Islami Andolan Bangladesh,Abu Taleb Md. Saifuddin,,,7.0,159.0,2026-02-12 17:39:54.449789+00:00,dt
Jamalpur-5,BNP,Md. Mahmudul Haque Rubel,,,7.0,159.0,2026-02-12 17:39:54.449789+00:00,dt
Jamalpur-5,Jamaat,Mohammad Nuruzzaman,,,7.0,159.0,2026-02-12 17:39:54.449789+00:00,dt
Sherpur-1,CPB,Azharul Islam,,,7.0,144.0,2026-02-12 17:39:54.449789+00:00,dt
